     R         lat       lng     Depth    SMdepth
  653.83112  -29.7503    8.5026 5035.8311    0.0000
  653.93164  -29.7503    8.5015 5035.9824    0.0000
  654.03223  -29.7503    8.5005 5036.1338    0.0000
  654.13275  -29.7503    8.4995 5036.2852    0.0000
  654.23328  -29.7503    8.4984 5036.4360    0.0000
  654.33386  -29.7503    8.4974 5036.5874    0.0000
  654.43439  -29.7503    8.4963 5036.7388    0.0000
  654.53491  -29.7503    8.4953 5036.8901    0.0000
  654.63550  -29.7503    8.4942 5037.0415    0.0000
  654.73602  -29.7503    8.4932 5037.1929    0.0000
  654.83655  -29.7503    8.4922 5037.3438    0.0000
  654.93713  -29.7503    8.4911 5037.4805    0.0000
  655.03766  -29.7503    8.4901 5037.6050    0.0000
  655.13818  -29.7503    8.4890 5037.7300    0.0000
  655.23877  -29.7503    8.4880 5037.8545    0.0000
  655.33929  -29.7503    8.4870 5037.9795    0.0000
  655.43982  -29.7503    8.4859 5038.1035    0.0000
  655.54041  -29.7503    8.4849 5038.2285    0.0000
  655.64093  -29.7503    8.4838 5038.3530    0.0000
  655.74146  -29.7503    8.4828 5038.4780    0.0000
  655.84204  -29.7503    8.4817 5038.6025    0.0000
  655.94257  -29.7503    8.4807 5038.7271    0.0000
  656.04309  -29.7503    8.4797 5038.8521    0.0000
  656.14368  -29.7503    8.4786 5038.9766    0.0000
  656.24420  -29.7503    8.4776 5039.1011    0.0000
  656.34473  -29.7503    8.4765 5039.2256    0.0000
  656.44531  -29.7503    8.4755 5039.3506    0.0000
  656.54584  -29.7503    8.4745 5039.4102    0.0000
  656.64642  -29.7503    8.4734 5039.4102    0.0000
  656.74695  -29.7503    8.4724 5039.4097    0.0000
  656.84747  -29.7503    8.4713 5039.4097    0.0000
  656.94806  -29.7503    8.4703 5039.4097    0.0000
  657.04858  -29.7503    8.4692 5039.4097    0.0000
  657.14911  -29.7503    8.4682 5039.4097    0.0000
  657.24969  -29.7503    8.4672 5039.4097    0.0000
  657.35022  -29.7503    8.4661 5039.4092    0.0000
  657.45074  -29.7503    8.4651 5039.4092    0.0000
  657.55133  -29.7503    8.4640 5039.4092    0.0000
  657.65186  -29.7503    8.4630 5039.4092    0.0000
  657.75238  -29.7503    8.4620 5039.4092    0.0000
  657.85297  -29.7503    8.4609 5039.4092    0.0000
  657.95349  -29.7503    8.4599 5039.4087    0.0000
  658.05402  -29.7503    8.4588 5039.4087    0.0000
  658.15460  -29.7503    8.4578 5039.3965    0.0000
  658.25513  -29.7503    8.4567 5039.3706    0.0000
  658.35565  -29.7503    8.4557 5039.3447    0.0000
  658.45624  -29.7503    8.4547 5039.3193    0.0000
  658.55676  -29.7503    8.4536 5039.2935    0.0000
  658.65729  -29.7503    8.4526 5039.2676    0.0000
  658.75787  -29.7503    8.4515 5039.2422    0.0000
  658.85840  -29.7503    8.4505 5039.2163    0.0000
  658.95898  -29.7503    8.4495 5039.1909    0.0000
  659.05963  -29.7503    8.4484 5039.1655    0.0000
  659.16022  -29.7503    8.4474 5039.1396    0.0000
  659.26080  -29.7503    8.4463 5039.1143    0.0000
  659.36139  -29.7503    8.4453 5039.0884    0.0000
  659.46204  -29.7503    8.4442 5039.0630    0.0000
  659.56262  -29.7503    8.4432 5039.0371    0.0000
  659.66321  -29.7503    8.4422 5039.0112    0.0000
  659.76385  -29.7503    8.4411 5038.6104    0.0000
  659.86444  -29.7503    8.4401 5037.9106    0.0000
  659.96503  -29.7503    8.4390 5037.2114    0.0000
  660.06561  -29.7503    8.4380 5036.5122    0.0000
  660.16626  -29.7503    8.4369 5035.8125    0.0000
  660.26685  -29.7503    8.4359 5035.1133    0.0000
  660.36743  -29.7503    8.4349 5034.4136    0.0000
  660.46808  -29.7503    8.4338 5033.7148    0.0000
  660.56866  -29.7503    8.4328 5033.0151    0.0000
  660.66925  -29.7503    8.4317 5032.3154    0.0000
  660.76990  -29.7503    8.4307 5031.6162    0.0000
  660.87048  -29.7503    8.4297 5030.9165    0.0000
  660.97107  -29.7503    8.4286 5030.2168    0.0000
  661.07166  -29.7503    8.4276 5029.5176    0.0000
  661.17230  -29.7504    8.4265 5028.8179    0.0000
  661.27289  -29.7504    8.4255 5028.1182    0.0000
  661.37347  -29.7504    8.4244 5028.0483    0.0000
  661.47412  -29.7504    8.4234 5028.5259    0.0000
  661.57471  -29.7504    8.4224 5029.0039    0.0000
  661.67529  -29.7504    8.4213 5029.4824    0.0000
  661.77588  -29.7504    8.4203 5029.9609    0.0000
  661.87653  -29.7504    8.4192 5030.4390    0.0000
  661.97711  -29.7504    8.4182 5030.9180    0.0000
  662.07770  -29.7504    8.4171 5031.3965    0.0000
  662.17834  -29.7504    8.4161 5031.8755    0.0000
  662.27893  -29.7504    8.4151 5032.3540    0.0000
  662.37952  -29.7504    8.4140 5032.8335    0.0000
  662.48010  -29.7504    8.4130 5033.3120    0.0000
  662.58075  -29.7504    8.4119 5033.7920    0.0000
  662.68134  -29.7504    8.4109 5034.2710    0.0000
  662.78192  -29.7504    8.4099 5034.7515    0.0000
  662.88257  -29.7504    8.4088 5035.2300    0.0000
  662.98315  -29.7504    8.4078 5035.8096    0.0000
  663.08374  -29.7504    8.4067 5036.4858    0.0000
  663.18433  -29.7504    8.4057 5037.1606    0.0000
  663.28497  -29.7504    8.4046 5037.8364    0.0000
  663.38556  -29.7504    8.4036 5038.5112    0.0000
  663.48615  -29.7504    8.4026 5039.1860    0.0000
  663.58679  -29.7504    8.4015 5039.8608    0.0000
  663.68738  -29.7504    8.4005 5040.5361    0.0000
  663.78796  -29.7504    8.3994 5041.2104    0.0000
  663.88855  -29.7504    8.3984 5041.8857    0.0000
  663.98920  -29.7504    8.3973 5042.5601    0.0000
  664.08978  -29.7504    8.3963 5043.2349    0.0000
  664.19037  -29.7504    8.3953 5043.9092    0.0000
  664.29102  -29.7504    8.3942 5044.5835    0.0000
  664.39160  -29.7504    8.3932 5045.2578    0.0000
  664.49219  -29.7504    8.3921 5045.9316    0.0000
  664.59283  -29.7504    8.3911 5046.3286    0.0000
  664.69342  -29.7504    8.3900 5046.5293    0.0000
  664.79401  -29.7504    8.3890 5046.7295    0.0000
  664.89459  -29.7504    8.3880 5046.9302    0.0000
  664.99524  -29.7504    8.3869 5047.1309    0.0000
  665.09583  -29.7504    8.3859 5047.3315    0.0000
  665.19641  -29.7504    8.3848 5047.5322    0.0000
  665.29706  -29.7504    8.3838 5047.7329    0.0000
  665.39764  -29.7504    8.3828 5047.9336    0.0000
  665.49823  -29.7504    8.3817 5048.1338    0.0000
  665.59882  -29.7504    8.3807 5048.3350    0.0000
  665.69946  -29.7504    8.3796 5048.5352    0.0000
  665.80005  -29.7504    8.3786 5048.7363    0.0000
  665.90063  -29.7504    8.3775 5048.9370    0.0000
  666.00128  -29.7504    8.3765 5049.1377    0.0000
  666.10187  -29.7504    8.3755 5049.3384    0.0000
  666.20245  -29.7504    8.3744 5049.5396    0.0000
  666.30304  -29.7504    8.3734 5049.7402    0.0000
  666.40369  -29.7504    8.3723 5049.9414    0.0000
  666.50427  -29.7504    8.3713 5050.1416    0.0000
  666.60486  -29.7504    8.3702 5050.3428    0.0000
  666.70551  -29.7504    8.3692 5050.5435    0.0000
  666.80609  -29.7504    8.3682 5050.7441    0.0000
  666.90668  -29.7504    8.3671 5050.9453    0.0000
  667.00726  -29.7504    8.3661 5051.1460    0.0000
  667.10791  -29.7504    8.3650 5051.3472    0.0000
  667.20850  -29.7504    8.3640 5051.5479    0.0000
  667.30908  -29.7504    8.3629 5051.7490    0.0000
  667.40973  -29.7504    8.3619 5051.9497    0.0000
  667.51031  -29.7504    8.3609 5052.1509    0.0000
  667.61090  -29.7504    8.3598 5052.3516    0.0000
  667.71155  -29.7504    8.3588 5052.5532    0.0000
  667.81213  -29.7504    8.3577 5052.8223    0.0000
  667.91272  -29.7504    8.3567 5053.1504    0.0000
  668.01331  -29.7504    8.3557 5053.4780    0.0000
  668.11395  -29.7504    8.3546 5053.8062    0.0000
  668.21454  -29.7504    8.3536 5054.1338    0.0000
  668.31512  -29.7504    8.3525 5054.4624    0.0000
  668.41577  -29.7504    8.3515 5054.7900    0.0000
  668.51636  -29.7504    8.3504 5055.1182    0.0000
  668.61694  -29.7504    8.3494 5055.4453    0.0000
  668.71753  -29.7504    8.3484 5055.7739    0.0000
  668.81818  -29.7504    8.3473 5056.1016    0.0000
  668.91876  -29.7504    8.3463 5056.4292    0.0000
  669.01935  -29.7504    8.3452 5056.7578    0.0000
  669.12000  -29.7504    8.3442 5057.0854    0.0000
  669.22058  -29.7504    8.3431 5057.4141    0.0000
  669.32117  -29.7504    8.3421 5057.7412    0.0000
  669.42175  -29.7504    8.3411 5058.0986    0.0000
  669.52240  -29.7504    8.3400 5058.4731    0.0000
  669.62299  -29.7504    8.3390 5058.8486    0.0000
  669.72357  -29.7504    8.3379 5059.2231    0.0000
  669.82422  -29.7504    8.3369 5059.5986    0.0000
  669.92480  -29.7504    8.3358 5059.9731    0.0000
  670.02539  -29.7504    8.3348 5060.3486    0.0000
  670.12598  -29.7504    8.3338 5060.7231    0.0000
  670.22662  -29.7504    8.3327 5061.0986    0.0000
  670.32721  -29.7504    8.3317 5061.4731    0.0000
  670.42780  -29.7504    8.3306 5061.8486    0.0000
  670.52844  -29.7504    8.3296 5062.2231    0.0000
  670.62903  -29.7504    8.3286 5062.5986    0.0000
  670.72961  -29.7504    8.3275 5062.9731    0.0000
  670.83020  -29.7504    8.3265 5063.3477    0.0000
  670.93085  -29.7504    8.3254 5063.7231    0.0000
  671.03143  -29.7504    8.3244 5063.9502    0.0000
  671.13202  -29.7504    8.3233 5064.0762    0.0000
  671.23267  -29.7504    8.3223 5064.2012    0.0000
  671.33325  -29.7504    8.3213 5064.3267    0.0000
  671.43384  -29.7504    8.3202 5064.4517    0.0000
  671.53448  -29.7504    8.3192 5064.5776    0.0000
  671.63507  -29.7504    8.3181 5064.7021    0.0000
  671.73566  -29.7504    8.3171 5064.8281    0.0000
  671.83624  -29.7504    8.3160 5064.9531    0.0000
  671.93689  -29.7504    8.3150 5065.0791    0.0000
  672.03748  -29.7504    8.3140 5065.2036    0.0000
  672.13806  -29.7505    8.3129 5065.3296    0.0000
  672.23871  -29.7505    8.3119 5065.4546    0.0000
  672.33929  -29.7505    8.3108 5065.5801    0.0000
  672.43988  -29.7505    8.3098 5065.7051    0.0000
  672.54047  -29.7505    8.3088 5065.8311    0.0000
  672.64111  -29.7505    8.3077 5066.1143    0.0000
  672.74170  -29.7505    8.3067 5066.5200    0.0000
  672.84229  -29.7505    8.3056 5066.9248    0.0000
  672.94293  -29.7505    8.3046 5067.3291    0.0000
  673.04352  -29.7505    8.3035 5067.7349    0.0000
  673.14410  -29.7505    8.3025 5068.1396    0.0000
  673.24469  -29.7505    8.3015 5068.5454    0.0000
  673.34534  -29.7505    8.3004 5068.9502    0.0000
  673.44592  -29.7505    8.2994 5069.3560    0.0000
  673.54651  -29.7505    8.2983 5069.7603    0.0000
  673.64716  -29.7505    8.2973 5070.1665    0.0000
  673.74774  -29.7505    8.2962 5070.5713    0.0000
  673.84833  -29.7505    8.2952 5070.9775    0.0000
  673.94891  -29.7505    8.2942 5071.3823    0.0000
  674.04956  -29.7505    8.2931 5071.7886    0.0000
  674.15015  -29.7505    8.2921 5072.1934    0.0000
  674.25073  -29.7505    8.2910 5072.4155    0.0000
  674.35138  -29.7505    8.2900 5072.5327    0.0000
  674.45197  -29.7505    8.2889 5072.6519    0.0000
  674.55255  -29.7505    8.2879 5072.7690    0.0000
  674.65314  -29.7505    8.2869 5072.8877    0.0000
  674.75378  -29.7505    8.2858 5073.0054    0.0000
  674.85437  -29.7505    8.2848 5073.1226    0.0000
  674.95496  -29.7505    8.2837 5073.2412    0.0000
  675.05560  -29.7505    8.2827 5073.3584    0.0000
  675.15619  -29.7505    8.2817 5073.4766    0.0000
  675.25677  -29.7505    8.2806 5073.5938    0.0000
  675.35742  -29.7505    8.2796 5073.7114    0.0000
  675.45801  -29.7505    8.2785 5073.8286    0.0000
  675.55859  -29.7505    8.2775 5073.9463    0.0000
  675.65918  -29.7505    8.2764 5074.0630    0.0000
  675.75983  -29.7505    8.2754 5074.1807    0.0000
  675.86041  -29.7505    8.2744 5074.4092    0.0000
  675.96100  -29.7505    8.2733 5074.7075    0.0000
  676.06165  -29.7505    8.2723 5075.0059    0.0000
  676.16223  -29.7505    8.2712 5075.3037    0.0000
  676.26282  -29.7505    8.2702 5075.6021    0.0000
  676.36340  -29.7505    8.2691 5075.8999    0.0000
  676.46405  -29.7505    8.2681 5076.1978    0.0000
  676.56464  -29.7505    8.2671 5076.4956    0.0000
  676.66522  -29.7505    8.2660 5076.7939    0.0000
  676.76587  -29.7505    8.2650 5077.0918    0.0000
  676.86646  -29.7505    8.2639 5077.3896    0.0000
  676.96704  -29.7505    8.2629 5077.6880    0.0000
  677.06763  -29.7505    8.2618 5077.9858    0.0000
  677.16827  -29.7505    8.2608 5078.2837    0.0000
  677.26886  -29.7505    8.2598 5078.5815    0.0000
  677.36945  -29.7505    8.2587 5078.8794    0.0000
  677.47009  -29.7505    8.2577 5078.5869    0.0000
  677.57068  -29.7505    8.2566 5077.8940    0.0000
  677.67126  -29.7505    8.2556 5077.1997    0.0000
  677.77185  -29.7505    8.2546 5076.5063    0.0000
  677.87250  -29.7505    8.2535 5075.8115    0.0000
  677.97308  -29.7505    8.2525 5075.1177    0.0000
  678.07367  -29.7505    8.2514 5074.4229    0.0000
  678.17432  -29.7505    8.2504 5073.7290    0.0000
  678.27490  -29.7505    8.2493 5073.0337    0.0000
  678.37549  -29.7505    8.2483 5072.3394    0.0000
  678.47614  -29.7505    8.2473 5071.6436    0.0000
  678.57672  -29.7505    8.2462 5070.9502    0.0000
  678.67731  -29.7505    8.2452 5070.2539    0.0000
  678.77789  -29.7505    8.2441 5069.5591    0.0000
  678.87854  -29.7505    8.2431 5068.8647    0.0000
  678.97913  -29.7505    8.2420 5068.1680    0.0000
  679.07971  -29.7505    8.2410 5067.9893    0.0000
  679.18036  -29.7505    8.2400 5068.0635    0.0000
  679.28094  -29.7505    8.2389 5068.1401    0.0000
  679.38153  -29.7505    8.2379 5068.2148    0.0000
  679.48212  -29.7505    8.2368 5068.2915    0.0000
  679.58276  -29.7505    8.2358 5068.3657    0.0000
  679.68335  -29.7505    8.2347 5068.4424    0.0000
  679.78394  -29.7505    8.2337 5068.5171    0.0000
  679.88458  -29.7505    8.2327 5068.5938    0.0000
  679.98517  -29.7505    8.2316 5068.6685    0.0000
  680.08575  -29.7505    8.2306 5068.7451    0.0000
  680.18634  -29.7505    8.2295 5068.8198    0.0000
  680.28699  -29.7505    8.2285 5068.8970    0.0000
  680.38757  -29.7505    8.2275 5068.9712    0.0000
  680.48816  -29.7505    8.2264 5069.0483    0.0000
  680.58881  -29.7505    8.2254 5069.1230    0.0000
  680.68939  -29.7505    8.2243 5068.4062    0.0000
  680.78998  -29.7505    8.2233 5067.2539    0.0000
  680.89056  -29.7505    8.2222 5066.0991    0.0000
  680.99121  -29.7505    8.2212 5064.9468    0.0000
  681.09180  -29.7505    8.2202 5063.7920    0.0000
  681.19238  -29.7505    8.2191 5062.6396    0.0000
  681.29303  -29.7505    8.2181 5061.4849    0.0000
  681.39362  -29.7505    8.2170 5060.3325    0.0000
  681.49420  -29.7505    8.2160 5059.1777    0.0000
  681.59479  -29.7505    8.2149 5058.0264    0.0000
  681.69543  -29.7505    8.2139 5056.8711    0.0000
  681.79602  -29.7505    8.2129 5055.7188    0.0000
  681.89661  -29.7505    8.2118 5054.5635    0.0000
  681.99725  -29.7505    8.2108 5053.4111    0.0000
  682.09784  -29.7505    8.2097 5052.2559    0.0000
  682.19843  -29.7505    8.2087 5051.1035    0.0000
  682.29907  -29.7505    8.2077 5045.7563    0.0000
  682.39966  -29.7505    8.2066 5037.8804    0.0000
  682.50024  -29.7505    8.2056 5030.0005    0.0000
  682.60083  -29.7505    8.2045 5022.1309    0.0000
  682.70148  -29.7505    8.2035 5014.2544    0.0000
  682.80206  -29.7505    8.2024 5006.3730    0.0000
  682.90265  -29.7505    8.2014 4998.4961    0.0000
  683.00330  -29.7505    8.2004 4990.6143    0.0000
  683.10388  -29.7505    8.1993 4982.7368    0.0000
  683.20447  -29.7505    8.1983 4974.8540    0.0000
  683.30505  -29.7505    8.1972 4966.9761    0.0000
  683.40570  -29.7506    8.1962 4959.0923    0.0000
  683.50629  -29.7506    8.1951 4951.2144    0.0000
  683.60687  -29.7506    8.1941 4943.3369    0.0000
  683.70752  -29.7506    8.1931 4935.4585    0.0000
  683.80811  -29.7506    8.1920 4927.5728    0.0000
  683.90869  -29.7506    8.1910 4923.3291    0.0000
  684.00928  -29.7506    8.1899 4920.6631    0.0000
  684.10992  -29.7506    8.1889 4918.0049    0.0000
  684.21051  -29.7506    8.1878 4915.3398    0.0000
  684.31110  -29.7506    8.1868 4912.6816    0.0000
  684.41174  -29.7506    8.1858 4910.0166    0.0000
  684.51233  -29.7506    8.1847 4907.3584    0.0000
  684.61292  -29.7506    8.1837 4904.6934    0.0000
  684.71350  -29.7506    8.1826 4902.0381    0.0000
  684.81415  -29.7506    8.1816 4899.3804    0.0000
  684.91473  -29.7506    8.1806 4896.7158    0.0000
  685.01532  -29.7506    8.1795 4894.0581    0.0000
  685.11597  -29.7506    8.1785 4891.3936    0.0000
  685.21655  -29.7506    8.1774 4888.7363    0.0000
  685.31714  -29.7506    8.1764 4886.0723    0.0000
  685.41779  -29.7506    8.1753 4883.4146    0.0000
  685.51837  -29.7506    8.1743 4883.9644    0.0000
  685.61896  -29.7506    8.1733 4886.0742    0.0000
  685.71954  -29.7506    8.1722 4888.1763    0.0000
  685.82019  -29.7506    8.1712 4890.2861    0.0000
  685.92078  -29.7506    8.1701 4892.3911    0.0000
  686.02136  -29.7506    8.1691 4894.5010    0.0000
  686.12201  -29.7506    8.1680 4896.6064    0.0000
  686.22260  -29.7506    8.1670 4898.7168    0.0000
  686.32318  -29.7506    8.1660 4900.8232    0.0000
  686.42377  -29.7506    8.1649 4902.9341    0.0000
  686.52441  -29.7506    8.1639 4905.0410    0.0000
  686.62500  -29.7506    8.1628 4907.1519    0.0000
  686.72559  -29.7506    8.1618 4909.2607    0.0000
  686.82623  -29.7506    8.1607 4911.3691    0.0000
  686.92682  -29.7506    8.1597 4913.4805    0.0000
  687.02740  -29.7506    8.1587 4915.5894    0.0000
  687.12799  -29.7506    8.1576 4921.3535    0.0000
  687.22864  -29.7506    8.1566 4929.0747    0.0000
  687.32922  -29.7506    8.1555 4936.7974    0.0000
  687.42981  -29.7506    8.1545 4944.5195    0.0000
  687.53046  -29.7506    8.1535 4952.2422    0.0000
  687.63104  -29.7506    8.1524 4959.9658    0.0000
  687.73163  -29.7506    8.1514 4967.6821    0.0000
  687.83221  -29.7506    8.1503 4975.4072    0.0000
  687.93286  -29.7506    8.1493 4983.1309    0.0000
  688.03345  -29.7506    8.1482 4990.8569    0.0000
  688.13403  -29.7506    8.1472 4998.5811    0.0000
  688.23468  -29.7506    8.1462 5006.3081    0.0000
  688.33527  -29.7506    8.1451 5014.0327    0.0000
  688.43585  -29.7506    8.1441 5021.7612    0.0000
  688.53644  -29.7506    8.1430 5029.4863    0.0000
  688.63708  -29.7506    8.1420 5037.2114    0.0000
  688.73767  -29.7506    8.1409 5040.3457    0.0000
  688.83826  -29.7506    8.1399 5041.7319    0.0000
  688.93890  -29.7506    8.1389 5043.1221    0.0000
  689.03949  -29.7506    8.1378 5044.5078    0.0000
